id                           ,lvl1                            ,lvl2
11536                        ,Home & Garden                   ,Home Decor & Interior Decorating
11533                        ,Home & Garden                   ,Home Decor & Interior Decorating
11529                        ,Home & Garden                   ,Home Decor & Interior Decorating
11531                        ,Home & Garden                   ,Home Decor & Interior Decorating
11530                        ,Home & Garden                   ,Home Decor & Interior Decorating
11535                        ,Home & Garden                   ,Home Decor & Interior Decorating
11532                        ,Home & Garden                   ,Home Decor & Interior Decorating
11534                        ,Home & Garden                   ,Home Decor & Interior Decorating
13673                        ,Home & Garden                   ,Home Decor & Interior Decorating
10409                        ,Home & Garden                   ,Home Decor & Interior Decorating
11528                        ,Home & Garden                   ,Home Decor & Interior Decorating
10416                        ,Home & Garden                   ,Home Decor & Interior Decorating
11582                        ,Home & Garden                   ,Home Decor & Interior Decorating
11581                        ,Home & Garden                   ,Home Decor & Interior Decorating
11583                        ,Home & Garden                   ,Home Decor & Interior Decorating
10413                        ,Home & Garden                   ,Home Furniture
11573                        ,Home & Garden                   ,Home Furniture
11570                        ,Home & Garden                   ,Home Furniture
11571                        ,Home & Garden                   ,Home Furniture
12812                        ,Home & Garden                   ,Home Furniture
13260                        ,Home & Garden                   ,Home Furniture
13261                        ,Home & Garden                   ,Home Furniture
12813                        ,Home & Garden                   ,Home Furniture
13263                        ,Home & Garden                   ,Home Furniture
12782                        ,Home & Garden                   ,Home Furniture
13262                        ,Home & Garden                   ,Home Furniture
10402                        ,Home & Garden                   ,Home Furniture
11572                        ,Home & Garden                   ,Home Furniture
11568                        ,Home & Garden                   ,Home Furniture
13407                        ,Home & Garden                   ,Home Furniture
12810                        ,Home & Garden                   ,Home Furniture
12809                        ,Home & Garden                   ,Home Furniture
11574                        ,Home & Garden                   ,Home Furniture
12819                        ,Home & Garden                   ,Home Furniture
12817                        ,Home & Garden                   ,Home Furniture
12818                        ,Home & Garden                   ,Home Furniture
13256                        ,Home & Garden                   ,Home Furniture
11569                        ,Home & Garden                   ,Home Furniture
10418                        ,Home & Garden                   ,Home Heating & Cooling
11585                        ,Home & Garden                   ,Home Heating & Cooling
13708                        ,Home & Garden                   ,Home Heating & Cooling
11586                        ,Home & Garden                   ,Home Heating & Cooling
10404                        ,Home & Garden                   ,Home Improvement & Maintenance
10417                        ,Home & Garden                   ,Home Laundry
11584                        ,Home & Garden                   ,Home Laundry
10411                        ,Home & Garden                   ,Home Safety & Security
11563                        ,Home & Garden                   ,Home Safety & Security
11562                        ,Home & Garden                   ,Home Safety & Security
12793                        ,Home & Garden                   ,Home Safety & Security
12792                        ,Home & Garden                   ,Home Safety & Security
11561                        ,Home & Garden                   ,Home Safety & Security
10408                        ,Home & Garden                   ,Home Storage & Organization
11547                        ,Home & Garden                   ,Home Storage & Organization
12780                        ,Home & Garden                   ,Home Storage & Organization
11550                        ,Home & Garden                   ,Home Storage & Organization
11549                        ,Home & Garden                   ,Home Storage & Organization
12783                        ,Home & Garden                   ,Home Storage & Organization
11282                        ,Home & Garden                   ,Kitchen & Bathroom Cabinets
10410                        ,Home & Garden                   ,Kitchen & Dining
11557                        ,Home & Garden                   ,Kitchen & Dining
11551                        ,Home & Garden                   ,Kitchen & Dining
13387                        ,Home & Garden                   ,Kitchen & Dining
11556                        ,Home & Garden                   ,Kitchen & Dining
12786                        ,Home & Garden                   ,Kitchen & Dining
12784                        ,Home & Garden                   ,Kitchen & Dining
12785                        ,Home & Garden                   ,Kitchen & Dining
13679                        ,Home & Garden                   ,Kitchen & Dining
13678                        ,Home & Garden                   ,Kitchen & Dining
13252                        ,Home & Garden                   ,Kitchen & Dining
11560                        ,Home & Garden                   ,Kitchen & Dining
12791                        ,Home & Garden                   ,Kitchen & Dining
12790                        ,Home & Garden                   ,Kitchen & Dining
13370                        ,Home & Garden                   ,Kitchen & Dining
11553                        ,Home & Garden                   ,Kitchen & Dining
12789                        ,Home & Garden                   ,Kitchen & Dining
11558                        ,Home & Garden                   ,Kitchen & Dining
12788                        ,Home & Garden                   ,Kitchen & Dining
12787                        ,Home & Garden                   ,Kitchen & Dining
13386                        ,Home & Garden                   ,Kitchen & Dining
11548                        ,Home & Garden                   ,Kitchen & Dining
11555                        ,Home & Garden                   ,Kitchen & Dining
11552                        ,Home & Garden                   ,Kitchen & Dining
11554                        ,Home & Garden                   ,Kitchen & Dining
11566                        ,Home & Garden                   ,Kitchen & Dining
13641                        ,Home & Garden                   ,Kitchen & Dining
12801                        ,Home & Garden                   ,Kitchen & Dining
12803                        ,Home & Garden                   ,Kitchen & Dining
12799                        ,Home & Garden                   ,Kitchen & Dining
12802                        ,Home & Garden                   ,Kitchen & Dining
13829                        ,Home & Garden                   ,Kitchen & Dining
12798                        ,Home & Garden                   ,Kitchen & Dining
12800                        ,Home & Garden                   ,Kitchen & Dining
10419                        ,Home & Garden                   ,Lights & Lighting
11587                        ,Home & Garden                   ,Lights & Lighting
12821                        ,Home & Garden                   ,Lights & Lighting
12820                        ,Home & Garden                   ,Lights & Lighting
13264                        ,Home & Garden                   ,Lights & Lighting
11588                        ,Home & Garden                   ,Lights & Lighting
12822                        ,Home & Garden                   ,Lights & Lighting
13139                        ,Home & Garden                   ,Lights & Lighting
10399                        ,Home & Garden                   ,Residential Cleaning
11523                        ,Home & Garden                   ,Residential Cleaning
11524                        ,Home & Garden                   ,Residential Cleaning
11522                        ,Home & Garden                   ,Residential Cleaning
11525                        ,Home & Garden                   ,Residential Cleaning
10400                        ,Home & Garden                   ,Watch & Clock Repair
10407                        ,Home & Garden                   ,Water Filters
10406                        ,Home & Garden                   ,"Yard, Garden & Patio"
11537                        ,Home & Garden                   ,"Yard, Garden & Patio"
13408                        ,Home & Garden                   ,"Yard, Garden & Patio"
11541                        ,Home & Garden                   ,"Yard, Garden & Patio"
12775                        ,Home & Garden                   ,"Yard, Garden & Patio"
13250                        ,Home & Garden                   ,"Yard, Garden & Patio"
11546                        ,Home & Garden                   ,"Yard, Garden & Patio"
11538                        ,Home & Garden                   ,"Yard, Garden & Patio"
11543                        ,Home & Garden                   ,"Yard, Garden & Patio"
12588                        ,Home & Garden                   ,"Yard, Garden & Patio"
12778                        ,Home & Garden                   ,"Yard, Garden & Patio"
11540                        ,Home & Garden                   ,"Yard, Garden & Patio"
12774                        ,Home & Garden                   ,"Yard, Garden & Patio"
10007                        ,Internet & Telecom              ,
13420                        ,Internet & Telecom              ,Cable Services
12766                        ,Internet & Telecom              ,Cable Services
11509                        ,Internet & Telecom              ,Calling Cards
13418                        ,Internet & Telecom              ,Internet
11494                        ,Internet & Telecom              ,Internet
13821                        ,Internet & Telecom              ,Internet
12757                        ,Internet & Telecom              ,Internet
11495                        ,Internet & Telecom              ,Internet
13449                        ,Internet & Telecom              ,Internet
13768                        ,Internet & Telecom              ,Internet
13094                        ,Internet & Telecom              ,Internet
13598                        ,Internet & Telecom              ,Internet
11502                        ,Internet & Telecom              ,Internet
10594                        ,Internet & Telecom              ,Internet
12759                        ,Internet & Telecom              ,Internet
12760                        ,Internet & Telecom              ,Internet
11499                        ,Internet & Telecom              ,Internet
11491                        ,Internet & Telecom              ,Internet
12756                        ,Internet & Telecom              ,Internet
12755                        ,Internet & Telecom              ,Internet
13769                        ,Internet & Telecom              ,Internet
12754                        ,Internet & Telecom              ,Internet
13088                        ,Internet & Telecom              ,Internet
11503                        ,Internet & Telecom              ,Internet
11500                        ,Internet & Telecom              ,Internet
11492                        ,Internet & Telecom              ,Internet
13872                        ,Internet & Telecom              ,Internet
13873                        ,Internet & Telecom              ,Internet
11498                        ,Internet & Telecom              ,Internet
13710                        ,Internet & Telecom              ,Internet
11496                        ,Internet & Telecom              ,Internet
13859                        ,Internet & Telecom              ,Internet
13800                        ,Internet & Telecom              ,Internet
13577                        ,Internet & Telecom              ,Internet
11493                        ,Internet & Telecom              ,Internet
11504                        ,Internet & Telecom              ,Internet
13725                        ,Internet & Telecom              ,Internet
13421                        ,Internet & Telecom              ,Satellite Services
12767                        ,Internet & Telecom              ,Satellite Services
11507                        ,Internet & Telecom              ,Teleconferencing
13662                        ,Internet & Telecom              ,Telegrams
10878                        ,Internet & Telecom              ,Telephony
12169                        ,Internet & Telecom              ,Telephony
12171                        ,Internet & Telecom              ,Telephony
12129                        ,Internet & Telecom              ,Telephony
13381                        ,Internet & Telecom              ,Telephony
13378                        ,Internet & Telecom              ,Telephony
13380                        ,Internet & Telecom              ,Telephony
13379                        ,Internet & Telecom              ,Telephony
12133                        ,Internet & Telecom              ,Telephony
13032                        ,Internet & Telecom              ,Telephony
13031                        ,Internet & Telecom              ,Telephony
12161                        ,Internet & Telecom              ,Telephony
13055                        ,Internet & Telecom              ,Telephony
13054                        ,Internet & Telecom              ,Telephony
13419                        ,Internet & Telecom              ,Telephony
11510                        ,Internet & Telecom              ,Telephony
12762                        ,Internet & Telecom              ,Telephony
11511                        ,Internet & Telecom              ,Telephony
12765                        ,Internet & Telecom              ,Telephony
13759                        ,Internet & Telecom              ,Telephony
12764                        ,Internet & Telecom              ,Telephony
12763                        ,Internet & Telecom              ,Telephony
11505                        ,Internet & Telecom              ,Telephony
12155                        ,Internet & Telecom              ,Telephony
11508                        ,Internet & Telecom              ,Telephony
13415                        ,Internet & Telecom              ,Telephony
11506                        ,Internet & Telecom              ,VOIP
12168                        ,Internet & Telecom              ,VOIP
10016                        ,Jobs & Education                ,
10140                        ,Jobs & Education                ,Alumni & Classmate Resources
10141                        ,Jobs & Education                ,Education & Training
13828                        ,Jobs & Education                ,Education & Training
10760                        ,Jobs & Education                ,Education & Training
10763                        ,Jobs & Education                ,Education & Training
13513                        ,Jobs & Education                ,Education & Training
12058                        ,Jobs & Education                ,Education & Training
12059                        ,Jobs & Education                ,Education & Training
12057                        ,Jobs & Education                ,Education & Training
11777                        ,Jobs & Education                ,Education & Training
13514                        ,Jobs & Education                ,Education & Training
10766                        ,Jobs & Education                ,Education & Training
10757                        ,Jobs & Education                ,Education & Training
13020                        ,Jobs & Education                ,Education & Training
10752                        ,Jobs & Education                ,Education & Training
10753                        ,Jobs & Education                ,Education & Training
11029                        ,Jobs & Education                ,Education & Training
12337                        ,Jobs & Education                ,Education & Training
13849                        ,Jobs & Education                ,Education & Training
13438                        ,Jobs & Education                ,Education & Training
10754                        ,Jobs & Education                ,Education & Training
12039                        ,Jobs & Education                ,Education & Training
12041                        ,Jobs & Education                ,Education & Training
12040                        ,Jobs & Education                ,Education & Training
12042                        ,Jobs & Education                ,Education & Training
12038                        ,Jobs & Education                ,Education & Training
10762                        ,Jobs & Education                ,Education & Training
10767                        ,Jobs & Education                ,Education & Training
12063                        ,Jobs & Education                ,Education & Training
12064                        ,Jobs & Education                ,Education & Training
11871                        ,Jobs & Education                ,Education & Training
10758                        ,Jobs & Education                ,Education & Training
12049                        ,Jobs & Education                ,Education & Training
12046                        ,Jobs & Education                ,Education & Training
12047                        ,Jobs & Education                ,Education & Training
12048                        ,Jobs & Education                ,Education & Training
10761                        ,Jobs & Education                ,Education & Training
10759                        ,Jobs & Education                ,Education & Training
12056                        ,Jobs & Education                ,Education & Training
12050                        ,Jobs & Education                ,Education & Training
12055                        ,Jobs & Education                ,Education & Training
12198                        ,Jobs & Education                ,Education & Training
13783                        ,Jobs & Education                ,Education & Training
12051                        ,Jobs & Education                ,Education & Training
12053                        ,Jobs & Education                ,Education & Training
12054                        ,Jobs & Education                ,Education & Training
10755                        ,Jobs & Education                ,Education & Training
12044                        ,Jobs & Education                ,Education & Training
12043                        ,Jobs & Education                ,Education & Training
10139                        ,Jobs & Education                ,Jobs & Careers
10744                        ,Jobs & Education                ,Jobs & Careers
10747                        ,Jobs & Education                ,Jobs & Careers
13696                        ,Jobs & Education                ,Jobs & Careers
12037                        ,Jobs & Education                ,Jobs & Careers
12036                        ,Jobs & Education                ,Jobs & Careers
10745                        ,Jobs & Education                ,Jobs & Careers
10746                        ,Jobs & Education                ,Jobs & Careers
12033                        ,Jobs & Education                ,Jobs & Careers
13772                        ,Jobs & Education                ,Jobs & Careers
12032                        ,Jobs & Education                ,Jobs & Careers
12020                        ,Jobs & Education                ,Jobs & Careers
13869                        ,Jobs & Education                ,Jobs & Careers
12026                        ,Jobs & Education                ,Jobs & Careers
13773                        ,Jobs & Education                ,Jobs & Careers
12025                        ,Jobs & Education                ,Jobs & Careers
12035                        ,Jobs & Education                ,Jobs & Careers
12024                        ,Jobs & Education                ,Jobs & Careers
12029                        ,Jobs & Education                ,Jobs & Careers
13877                        ,Jobs & Education                ,Jobs & Careers
12021                        ,Jobs & Education                ,Jobs & Careers
12034                        ,Jobs & Education                ,Jobs & Careers
12031                        ,Jobs & Education                ,Jobs & Careers
13774                        ,Jobs & Education                ,Jobs & Careers
12022                        ,Jobs & Education                ,Jobs & Careers
12028                        ,Jobs & Education                ,Jobs & Careers
12030                        ,Jobs & Education                ,Jobs & Careers
12027                        ,Jobs & Education                ,Jobs & Careers
12023                        ,Jobs & Education                ,Jobs & Careers
10749                        ,Jobs & Education                ,Jobs & Careers
10748                        ,Jobs & Education                ,Jobs & Careers
10743                        ,Jobs & Education                ,Jobs & Careers
12018                        ,Jobs & Education                ,Jobs & Careers
10018                        ,Law & Government                ,
13661                        ,Law & Government                ,Census Services
10158                        ,Law & Government                ,Emergency Services
10810                        ,Law & Government                ,Emergency Services
10813                        ,Law & Government                ,Emergency Services
10816                        ,Law & Government                ,Emergency Services
10815                        ,Law & Government                ,Emergency Services
12107                        ,Law & Government                ,Emergency Services
10817                        ,Law & Government                ,Emergency Services
10811                        ,Law & Government                ,Emergency Services
12104                        ,Law & Government                ,Emergency Services
10814                        ,Law & Government                ,Emergency Services
13414                        ,Law & Government                ,Government
13875                        ,Law & Government                ,Government
13508                        ,Law & Government                ,Government
13444                        ,Law & Government                ,Government
13876                        ,Law & Government                ,Government
13343                        ,Law & Government                ,Government Consulting & Contracting
10162                        ,Law & Government                ,Law Enforcement & Protective Services
10849                        ,Law & Government                ,Law Enforcement & Protective Services
10851                        ,Law & Government                ,Law Enforcement & Protective Services
10165                        ,Law & Government                ,Law Enforcement & Protective Services
10850                        ,Law & Government                ,Law Enforcement & Protective Services
10163                        ,Law & Government                ,Legal
10866                        ,Law & Government                ,Legal
13686                        ,Law & Government                ,Legal
10864                        ,Law & Government                ,Legal
10869                        ,Law & Government                ,Legal
10862                        ,Law & Government                ,Legal
10852                        ,Law & Government                ,Legal
10858                        ,Law & Government                ,Legal
13736                        ,Law & Government                ,Legal
10861                        ,Law & Government                ,Legal
12126                        ,Law & Government                ,Legal
12125                        ,Law & Government                ,Legal
10868                        ,Law & Government                ,Legal
12128                        ,Law & Government                ,Legal
12127                        ,Law & Government                ,Legal
10860                        ,Law & Government                ,Legal
10857                        ,Law & Government                ,Legal
12124                        ,Law & Government                ,Legal
12123                        ,Law & Government                ,Legal
10871                        ,Law & Government                ,Legal
10856                        ,Law & Government                ,Legal
12122                        ,Law & Government                ,Legal
12121                        ,Law & Government                ,Legal
12120                        ,Law & Government                ,Legal
10867                        ,Law & Government                ,Legal
10859                        ,Law & Government                ,Legal
10161                        ,Law & Government                ,Legal
10842                        ,Law & Government                ,Legal
10848                        ,Law & Government                ,Legal
10838                        ,Law & Government                ,Legal
10834                        ,Law & Government                ,Legal
10846                        ,Law & Government                ,Legal
10841                        ,Law & Government                ,Legal
10840                        ,Law & Government                ,Legal
10835                        ,Law & Government                ,Legal
10845                        ,Law & Government                ,Legal
10831                        ,Law & Government                ,Legal
10844                        ,Law & Government                ,Legal
10833                        ,Law & Government                ,Legal
10836                        ,Law & Government                ,Legal
10830                        ,Law & Government                ,Legal
12116                        ,Law & Government                ,Legal
13025                        ,Law & Government                ,Legal
13026                        ,Law & Government                ,Legal
13027                        ,Law & Government                ,Legal
12115                        ,Law & Government                ,Legal
10839                        ,Law & Government                ,Legal
10837                        ,Law & Government                ,Legal
10847                        ,Law & Government                ,Legal
10865                        ,Law & Government                ,Legal
13644                        ,Law & Government                ,Legal
10855                        ,Law & Government                ,Legal
10863                        ,Law & Government                ,Legal
10853                        ,Law & Government                ,Legal
13646                        ,Law & Government                ,Legal
10870                        ,Law & Government                ,Legal
10854                        ,Law & Government                ,Legal
10157                        ,Law & Government                ,Legal
10199                        ,Law & Government                ,Legal
10159                        ,Law & Government                ,Military
10821                        ,Law & Government                ,Military
10818                        ,Law & Government                ,Military
10819                        ,Law & Government                ,Military
10822                        ,Law & Government                ,Military
13345                        ,Law & Government                ,Military
13350                        ,Law & Government                ,Military
10823                        ,Law & Government                ,Military
10820                        ,Law & Government                ,Military
10156                        ,Law & Government                ,Politics
10808                        ,Law & Government                ,Politics
10805                        ,Law & Government                ,Politics
10809                        ,Law & Government                ,Politics
10806                        ,Law & Government                ,Politics
10807                        ,Law & Government                ,Politics
10160                        ,Law & Government                ,Public Services
10825                        ,Law & Government                ,Public Services
10826                        ,Law & Government                ,Public Services
13403                        ,Law & Government                ,Public Services
13756                        ,Law & Government                ,Public Services
10827                        ,Law & Government                ,Public Services
10828                        ,Law & Government                ,Public Services
10829                        ,Law & Government                ,Public Services
13512                        ,Law & Government                ,Public Services
12114                        ,Law & Government                ,Public Services
12111                        ,Law & Government                ,Public Services
10108                        ,"News, Media & Publications"    ,
10586                        ,"News, Media & Publications"    ,Apparel Media & Publications
11876                        ,"News, Media & Publications"    ,Apparel Media & Publications
11875                        ,"News, Media & Publications"    ,Apparel Media & Publications
10112                        ,"News, Media & Publications"    ,Books & Literature
13801                        ,"News, Media & Publications"    ,Books & Literature
10609                        ,"News, Media & Publications"    ,Books & Literature
10608                        ,"News, Media & Publications"    ,Books & Literature
13445                        ,"News, Media & Publications"    ,Books & Literature
10611                        ,"News, Media & Publications"    ,Books & Literature
13660                        ,"News, Media & Publications"    ,Books & Literature
10584                        ,"News, Media & Publications"    ,Celebrities & Entertainment News
10576                        ,"News, Media & Publications"    ,Health Media & Publications
13700                        ,"News, Media & Publications"    ,"Local News, Media & Publications"
11866                        ,"News, Media & Publications"    ,Magazines & Magazine Subscriptions
10573                        ,"News, Media & Publications"    ,Men's Interests Media & Publications
11868                        ,"News, Media & Publications"    ,Men's Interests Media & Publications
13647                        ,"News, Media & Publications"    ,Newspapers
13691                        ,"News, Media & Publications"    ,Online Media
13785                        ,"News, Media & Publications"    ,Online Media
13692                        ,"News, Media & Publications"    ,Online Media
10568                        ,"News, Media & Publications"    ,Online Media
10569                        ,"News, Media & Publications"    ,Online Media
13648                        ,"News, Media & Publications"    ,Political News & Media
11867                        ,"News, Media & Publications"    ,Publishing
12972                        ,"News, Media & Publications"    ,Publishing
12973                        ,"News, Media & Publications"    ,Publishing
10756                        ,"News, Media & Publications"    ,Reference Materials & Resources
13429                        ,"News, Media & Publications"    ,Reference Materials & Resources
13430                        ,"News, Media & Publications"    ,Reference Materials & Resources
13600                        ,"News, Media & Publications"    ,Reference Materials & Resources
13601                        ,"News, Media & Publications"    ,Reference Materials & Resources
13716                        ,"News, Media & Publications"    ,Reference Materials & Resources
13861                        ,"News, Media & Publications"    ,Reference Materials & Resources
13432                        ,"News, Media & Publications"    ,Reference Materials & Resources
13777                        ,"News, Media & Publications"    ,Teen Media & Publications
10023                        ,"News, Media & Publications"    ,Vehicle Media & Publications
13426                        ,"News, Media & Publications"    ,Weather
10581                        ,"News, Media & Publications"    ,Women's Interests Media & Publications
13451                        ,"News, Media & Publications"    ,World News & Media
10006                        ,Occasions & Gifts               ,
10364                        ,Occasions & Gifts               ,Cards & Greetings
11448                        ,Occasions & Gifts               ,Cards & Greetings
11443                        ,Occasions & Gifts               ,Cards & Greetings
10361                        ,Occasions & Gifts               ,Cards & Greetings
11436                        ,Occasions & Gifts               ,Cards & Greetings
11437                        ,Occasions & Gifts               ,Cards & Greetings
10362                        ,Occasions & Gifts               ,Flower Arrangements
10365                        ,Occasions & Gifts               ,Gifts
13468                        ,Occasions & Gifts               ,Gifts
11461                        ,Occasions & Gifts               ,Gifts
12966                        ,Occasions & Gifts               ,Gifts
13306                        ,Occasions & Gifts               ,Gifts
13305                        ,Occasions & Gifts               ,Gifts
10373                        ,Occasions & Gifts               ,Gifts
11486                        ,Occasions & Gifts               ,Gifts
10370                        ,Occasions & Gifts               ,Gifts
11479                        ,Occasions & Gifts               ,Gifts
10367                        ,Occasions & Gifts               ,Gifts
10376                        ,Occasions & Gifts               ,Gifts
11465                        ,Occasions & Gifts               ,Gifts
11464                        ,Occasions & Gifts               ,Gifts
11458                        ,Occasions & Gifts               ,Gifts
12748                        ,Occasions & Gifts               ,Gifts
12747                        ,Occasions & Gifts               ,Gifts
13509                        ,Occasions & Gifts               ,Holidays & Seasonal Events
13786                        ,Occasions & Gifts               ,Holidays & Seasonal Events
13738                        ,Occasions & Gifts               ,Holidays & Seasonal Events
13739                        ,Occasions & Gifts               ,Holidays & Seasonal Events
13740                        ,Occasions & Gifts               ,Holidays & Seasonal Events
10363                        ,Occasions & Gifts               ,Holidays & Seasonal Events
11441                        ,Occasions & Gifts               ,Holidays & Seasonal Events
11440                        ,Occasions & Gifts               ,Holidays & Seasonal Events
12737                        ,Occasions & Gifts               ,Holidays & Seasonal Events
11442                        ,Occasions & Gifts               ,Holidays & Seasonal Events
13741                        ,Occasions & Gifts               ,Holidays & Seasonal Events
13507                        ,Occasions & Gifts               ,Holidays & Seasonal Events
13787                        ,Occasions & Gifts               ,Holidays & Seasonal Events
13742                        ,Occasions & Gifts               ,Holidays & Seasonal Events
13510                        ,Occasions & Gifts               ,Holidays & Seasonal Events
10368                        ,Occasions & Gifts               ,Parties & Party Supplies
11468                        ,Occasions & Gifts               ,Parties & Party Supplies
11466                        ,Occasions & Gifts               ,Parties & Party Supplies
11467                        ,Occasions & Gifts               ,Parties & Party Supplies
11469                        ,Occasions & Gifts               ,Parties & Party Supplies
10372                        ,Occasions & Gifts               ,Singing Telegrams
13493                        ,Occasions & Gifts               ,Special Occasions
13501                        ,Occasions & Gifts               ,Special Occasions
13503                        ,Occasions & Gifts               ,Special Occasions
13502                        ,Occasions & Gifts               ,Special Occasions
10366                        ,Occasions & Gifts               ,Special Occasions
13793                        ,Occasions & Gifts               ,Special Occasions
13506                        ,Occasions & Gifts               ,Special Occasions
13504                        ,Occasions & Gifts               ,Special Occasions
13505                        ,Occasions & Gifts               ,Special Occasions
11483                        ,Occasions & Gifts               ,Special Occasions
10369                        ,Occasions & Gifts               ,Special Occasions
11480                        ,Occasions & Gifts               ,Special Occasions
11471                        ,Occasions & Gifts               ,Special Occasions
11482                        ,Occasions & Gifts               ,Special Occasions
11478                        ,Occasions & Gifts               ,Special Occasions
11470                        ,Occasions & Gifts               ,Special Occasions
11473                        ,Occasions & Gifts               ,Special Occasions
11476                        ,Occasions & Gifts               ,Special Occasions
12751                        ,Occasions & Gifts               ,Special Occasions
12753                        ,Occasions & Gifts               ,Special Occasions
12752                        ,Occasions & Gifts               ,Special Occasions
11474                        ,Occasions & Gifts               ,Special Occasions
11477                        ,Occasions & Gifts               ,Special Occasions
11475                        ,Occasions & Gifts               ,Special Occasions
11472                        ,Occasions & Gifts               ,Special Occasions
11481                        ,Occasions & Gifts               ,Special Occasions
11484                        ,Occasions & Gifts               ,Special Occasions
10003                        ,Real Estate                     ,
10043                        ,Real Estate                     ,Commercial & Investment Real Estate
10041                        ,Real Estate                     ,Escrow & Real Estate Titling
10260                        ,Real Estate                     ,Escrow & Real Estate Titling
10259                        ,Real Estate                     ,Escrow & Real Estate Titling
11040                        ,Real Estate                     ,Escrow & Real Estate Titling
11039                        ,Real Estate                     ,Escrow & Real Estate Titling
10037                        ,Real Estate                     ,House Plans & Floor Plans
13784                        ,Real Estate                     ,Housing Market & Real Estate Prices
10036                        ,Real Estate                     ,Private Communities
10255                        ,Real Estate                     ,Private Communities
10254                        ,Real Estate                     ,Private Communities
10039                        ,Real Estate                     ,Property Development
10257                        ,Real Estate                     ,Property Development
10258                        ,Real Estate                     ,Property Development
10034                        ,Real Estate                     ,Property Inspections & Appraisals
10248                        ,Real Estate                     ,Property Inspections & Appraisals
10247                        ,Real Estate                     ,Property Inspections & Appraisals
10033                        ,Real Estate                     ,Property Management
10040                        ,Real Estate                     ,Real Estate Agents & Brokerages
13649                        ,Real Estate                     ,Real Estate Auctions
10042                        ,Real Estate                     ,Real Estate Listings
13690                        ,Real Estate                     ,Real Estate Listings
10264                        ,Real Estate                     ,Real Estate Listings
13688                        ,Real Estate                     ,Real Estate Listings
10267                        ,Real Estate                     ,Real Estate Listings
10265                        ,Real Estate                     ,Real Estate Listings
10266                        ,Real Estate                     ,Real Estate Listings
13689                        ,Real Estate                     ,Real Estate Listings
10262                        ,Real Estate                     ,Real Estate Listings
10032                        ,Real Estate                     ,Real Estate Listings
13687                        ,Real Estate                     ,Real Estate Listings
10243                        ,Real Estate                     ,Real Estate Listings
10244                        ,Real Estate                     ,Real Estate Listings
10261                        ,Real Estate                     ,Real Estate Listings
10035                        ,Real Estate                     ,Relocation & Household Moving
10253                        ,Real Estate                     ,Relocation & Household Moving
10251                        ,Real Estate                     ,Relocation & Household Moving
10250                        ,Real Estate                     ,Relocation & Household Moving
10252                        ,Real Estate                     ,Relocation & Household Moving
10249                        ,Real Estate                     ,Relocation & Household Moving
10038                        ,Real Estate                     ,Vacation Properties & Second Homes
10256                        ,Real Estate                     ,Vacation Properties & Second Homes
13575                        ,Retailers & General Merchandise ,
13441                        ,Retailers & General Merchandise ,Coupons & Rebates
13810                        ,Retailers & General Merchandise ,Informal Selling & Exchanging
13811                        ,Retailers & General Merchandise ,Informal Selling & Exchanging
13842                        ,Retailers & General Merchandise ,Rental Services
13860                        ,Retailers & General Merchandise ,Shopping Portals & Search Engines
13719                        ,Retailers & General Merchandise ,Wholesalers & Liquidators
10014                        ,Sports & Fitness                ,
10117                        ,Sports & Fitness                ,Boating & Water Recreation
10627                        ,Sports & Fitness                ,Boating & Water Recreation
11905                        ,Sports & Fitness                ,Boating & Water Recreation
12981                        ,Sports & Fitness                ,Boating & Water Recreation
11906                        ,Sports & Fitness                ,Boating & Water Recreation
11903                        ,Sports & Fitness                ,Boating & Water Recreation
11904                        ,Sports & Fitness                ,Boating & Water Recreation
10628                        ,Sports & Fitness                ,Boating & Water Recreation
11907                        ,Sports & Fitness                ,Boating & Water Recreation
12980                        ,Sports & Fitness                ,Boating & Water Recreation
